X,Y,STARTDATE,FINISHDATE,LOCNAME,AREAHA,LOCRELIAB,COUNTRYID,LOCUSTID,REPORTID,ACOMMENT,LOCPRESENT,CONFIRMATN,BREEDING,GADMINDHA,GADMAXDHA,CTLSTDATE,CTLFNDATE,CTLEXACT,CTLPTMONTH,CTLPESTIC
73.0275,24.84166667,1/3/20 0:00,1/3/20 0:00,Undra,100,Exact,IN,429488,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/3/20 0:00,1/3/20 0:00,2,1,Malathion
72.515,25.15166667,1/3/20 0:00,1/3/20 0:00,Noon,200,Exact,IN,429489,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/3/20 0:00,1/3/20 0:00,2,1,Malathion
70.49777778,27.44194444,1/3/20 0:00,1/3/20 0:00,3 GWM,100,Exact,IN,429490,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/3/20 0:00,1/3/20 0:00,2,1,Malathion
71.33305556,26.88305556,1/3/20 0:00,1/3/20 0:00,Javan Juni/Davada,100,Exact,IN,429491,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/3/20 0:00,1/3/20 0:00,2,1,Malathion
72.56527778,26.20805556,1/8/20 0:00,1/8/20 0:00,Jasti,100,Exact,IN,429492,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/8/20 0:00,1/8/20 0:00,2,1,Malathion
71.09472222,26.10527778,1/8/20 0:00,1/8/20 0:00,Balasar,100,Exact,IN,429493,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/8/20 0:00,1/8/20 0:00,2,1,Malathion
70.99083333,25.26722222,1/8/20 0:00,1/8/20 0:00,Itada,100,Exact,IN,429494,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/8/20 0:00,1/8/20 0:00,2,1,Malathion
70.98472222,25.25138889,1/8/20 0:00,1/8/20 0:00,Itada,100,Exact,IN,429495,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/8/20 0:00,1/8/20 0:00,2,1,Malathion
70.97694444,25.2725,1/8/20 0:00,1/8/20 0:00,Mittae ka tala,100,Exact,IN,429496,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/8/20 0:00,1/8/20 0:00,2,1,Malathion
71.19972222,26.25111111,1/9/20 0:00,1/9/20 0:00,Bheshaka,100,Exact,IN,429497,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/9/20 0:00,1/9/20 0:00,2,1,Malathion
71.21361111,26.23444444,1/9/20 0:00,1/9/20 0:00,Juneja ki basti,100,Exact,IN,429498,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/9/20 0:00,1/9/20 0:00,2,1,Malathion
72.85305556,26.24027778,1/9/20 0:00,1/9/20 0:00,Rohicha kalan,100,Exact,IN,429499,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/9/20 0:00,1/9/20 0:00,2,1,Malathion
72.77611111,26.15805556,1/9/20 0:00,1/9/20 0:00,Lunavas Khara,100,Exact,IN,429500,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/9/20 0:00,1/9/20 0:00,2,1,Malathion
72.26916667,25.63083333,1/3/20 0:00,1/3/20 0:00,Sinar,100,Exact,IN,429501,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/3/20 0:00,1/3/20 0:00,2,1,Malathion
70.63694444,27.59722222,1/3/20 0:00,1/3/20 0:00,53 RD Bharatmala,200,Exact,IN,429502,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/3/20 0:00,1/3/20 0:00,2,1,Malathion
72.27333333,25.62805556,1/3/20 0:00,1/3/20 0:00,Siner,100,Exact,IN,429503,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/3/20 0:00,1/3/20 0:00,2,1,Malathion
72.6125,25.62944444,1/3/20 0:00,1/3/20 0:00,Dhakan,100,Exact,IN,429504,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/3/20 0:00,1/3/20 0:00,2,1,Malathion
72.07638889,25.5575,1/3/20 0:00,1/3/20 0:00,Goliya,100,Exact,IN,429505,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/3/20 0:00,1/3/20 0:00,2,1,Malathion
72.10166667,25.62805556,1/3/20 0:00,1/3/20 0:00,Khara Dhakan,100,Exact,IN,429506,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/3/20 0:00,1/3/20 0:00,2,1,Malathion
70.24611111,27.41416667,1/4/20 0:00,1/4/20 0:00,Kolu,100,Exact,IN,429507,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/4/20 0:00,1/4/20 0:00,2,1,Malathion
70.54333333,27.47611111,1/4/20 0:00,1/4/20 0:00,Raghwa,100,Exact,IN,429508,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/4/20 0:00,1/4/20 0:00,2,1,Malathion
70.26777778,27.40805556,1/4/20 0:00,1/4/20 0:00,Navatala,100,Exact,IN,429509,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/4/20 0:00,1/4/20 0:00,2,1,Malathion
72.99416667,26.14361111,1/9/20 0:00,1/9/20 0:00,Salavas,100,Exact,IN,429510,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/9/20 0:00,1/9/20 0:00,2,1,Malathion
73.07805556,25.82666667,1/9/20 0:00,1/9/20 0:00,Gadawara,1000,Exact,IN,429511,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/9/20 0:00,1/9/20 0:00,2,1,Malathion
71.22305556,26.65472222,1/9/20 0:00,1/9/20 0:00,Bhoo Gaon,100,Exact,IN,429512,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/9/20 0:00,1/9/20 0:00,2,1,Malathion
70.44638889,27.51527778,1/9/20 0:00,1/9/20 0:00,TDN Tali Ramgarh,100,Exact,IN,429513,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/9/20 0:00,1/9/20 0:00,2,1,Malathion
71.11638889,26.12222222,1/9/20 0:00,1/9/20 0:00,Matuja,100,Exact,IN,429514,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/9/20 0:00,1/9/20 0:00,2,1,Malathion
71.68583333,25.76611111,1/9/20 0:00,1/9/20 0:00,Sinhaar,100,Exact,IN,429515,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/9/20 0:00,1/9/20 0:00,2,1,Malathion
71.20638889,27.7975,1/9/20 0:00,1/9/20 0:00,Malluka Tibba Minor,500,Exact,IN,429516,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/9/20 0:00,1/9/20 0:00,2,1,Malathion
71.24833333,26.67666667,1/9/20 0:00,1/9/20 0:00,Bhoo Gaon,100,Exact,IN,429517,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/9/20 0:00,1/9/20 0:00,2,1,Malathion
71.77916667,26.78972222,1/9/20 0:00,1/9/20 0:00,Sanghana,100,Exact,IN,429518,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/9/20 0:00,1/9/20 0:00,2,1,Malathion
71.93416667,27.93361111,1/4/20 0:00,1/4/20 0:00,14 KWD (Kheruwala),200,Exact,IN,429519,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/4/20 0:00,1/4/20 0:00,2,1,Malathion
72.4825,25.24166667,1/4/20 0:00,1/4/20 0:00,Baroth,100,Exact,IN,429520,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/4/20 0:00,1/4/20 0:00,2,1,Malathion
70.45055556,27.36222222,1/4/20 0:00,1/4/20 0:00,10 Tibba Ramgarh,200,Exact,IN,429521,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/4/20 0:00,1/4/20 0:00,2,1,Malathion
72.34694444,25.24916667,1/4/20 0:00,1/4/20 0:00,Bairath,200,Exact,IN,429522,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/4/20 0:00,1/4/20 0:00,2,1,Malathion
72.36444444,24.92416667,1/4/20 0:00,1/4/20 0:00,Paharpura,100,Exact,IN,429523,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/4/20 0:00,1/4/20 0:00,2,1,Malathion
72.35888889,24.92638889,1/4/20 0:00,1/4/20 0:00,Paharpura,100,Exact,IN,429524,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/4/20 0:00,1/4/20 0:00,2,1,Malathion
72.27333333,25.28083333,1/4/20 0:00,1/4/20 0:00,Chorau,100,Exact,IN,429525,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/4/20 0:00,1/4/20 0:00,2,1,Malathion
71.35861111,24.52194444,1/4/20 0:00,1/4/20 0:00,Kundaliya,100,Exact,IN,429526,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/4/20 0:00,1/4/20 0:00,2,1,Malathion
70.42638889,25.83972222,1/4/20 0:00,1/4/20 0:00,Sameer Ka Par,100,Exact,IN,429527,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/4/20 0:00,1/4/20 0:00,2,1,Malathion
70.33305556,27.16944444,1/9/20 0:00,1/9/20 0:00,Bhakari ki Dhani,100,Exact,IN,429529,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/9/20 0:00,1/9/20 0:00,2,1,Malathion
71.15388889,25.08138889,1/9/20 0:00,1/9/20 0:00,Salariya,100,Exact,IN,429534,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/9/20 0:00,1/9/20 0:00,2,1,Malathion
72.24583333,26.23944444,1/9/20 0:00,1/9/20 0:00,Bawri Barsingha,200,Exact,IN,429535,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/9/20 0:00,1/9/20 0:00,2,1,Malathion
71.06916667,25.07611111,1/9/20 0:00,1/9/20 0:00,Sinhaar,100,Exact,IN,429536,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/9/20 0:00,1/9/20 0:00,2,1,Malathion
72.42305556,25.08305556,1/2/20 0:00,1/2/20 0:00,Loor,300,Exact,IN,429537,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/2/20 0:00,1/2/20 0:00,2,1,Malathion
70.54194444,25.81194444,1/4/20 0:00,1/4/20 0:00,Sargila,100,Exact,IN,429539,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/4/20 0:00,1/4/20 0:00,2,1,Malathion
72.17972222,25.61083333,1/4/20 0:00,1/4/20 0:00,Udel nahar,100,Exact,IN,429540,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/4/20 0:00,1/4/20 0:00,2,1,Malathion
71.61138889,26.53055556,1/4/20 0:00,1/4/20 0:00,Rajgarh,400,Exact,IN,429541,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/4/20 0:00,1/4/20 0:00,2,1,Malathion
70.54638889,25.81111111,1/4/20 0:00,1/4/20 0:00,Sargila (Shahadad ka,200,Exact,IN,429542,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/4/20 0:00,1/4/20 0:00,2,1,Malathion
71.05111111,27.75416667,1/5/20 0:00,1/5/20 0:00,8 BBNJ (BOP Sangram),500,Exact,IN,429544,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/5/20 0:00,1/5/20 0:00,2,1,Malathion
70.98027778,27.67222222,1/5/20 0:00,1/5/20 0:00,Bitsa,800,Exact,IN,429545,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/5/20 0:00,1/5/20 0:00,2,1,Malathion
70.10638889,27.41944444,1/5/20 0:00,1/5/20 0:00,Kharaki,400,Exact,IN,429546,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/5/20 0:00,1/5/20 0:00,2,1,Malathion
71.65388889,26.78722222,1/5/20 0:00,1/5/20 0:00,Sakada,200,Exact,IN,429547,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/5/20 0:00,1/5/20 0:00,2,1,Malathion
71.97833333,27.31166667,1/9/20 0:00,1/9/20 0:00,Khetusar,200,Exact,IN,429548,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/9/20 0:00,1/9/20 0:00,2,1,Malathion
72.84638889,26.11166667,1/10/20 0:00,1/10/20 0:00,Bhandu area,300,Exact,IN,429550,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/10/20 0:00,1/10/20 0:00,2,1,Malathion
72.76361111,26.10944444,1/10/20 0:00,1/10/20 0:00,Basni Ghutha,200,Exact,IN,429551,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/10/20 0:00,1/10/20 0:00,2,1,Malathion
72.42388889,25.17777778,1/2/20 0:00,1/2/20 0:00,Modra,100,Exact,IN,429553,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1899/12/30 00:00:00,1899/12/30 00:00:00,0,0, 
72.42305556,25.08305556,1/2/20 0:00,1/2/20 0:00,Loor,300,Exact,IN,429554,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1899/12/30 00:00:00,1899/12/30 00:00:00,0,0, 
70.84694444,26.9475,1/10/20 0:00,1/10/20 0:00,Amarsagar Area,200,Exact,IN,429555,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/10/20 0:00,1/10/20 0:00,2,1,Malathion
70.9375,25.20277778,1/10/20 0:00,1/10/20 0:00,Gohad ka tala,100,Exact,IN,429556,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/10/20 0:00,1/10/20 0:00,2,1,Malathion
72.00027778,27.33722222,1/10/20 0:00,1/10/20 0:00,Jaitery,200,Exact,IN,429557,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/10/20 0:00,1/10/20 0:00,2,1,Malathion
72.85972222,26.11583333,1/10/20 0:00,1/10/20 0:00,Balaji ka Phanta,200,Exact,IN,429558,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/10/20 0:00,1/10/20 0:00,2,1,Malathion
70.56527778,27.17527778,1/10/20 0:00,1/10/20 0:00,Poonam Nagar Habur,300,Exact,IN,429559,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/10/20 0:00,1/10/20 0:00,2,1,Malathion
71.92,27.33,1/6/20 0:00,1/6/20 0:00,Jaitery Dholia Tekra,800,Exact,IN,429561,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/6/20 0:00,1/6/20 0:00,2,1,Malathion
70.92694444,27.20138889,1/1/20 0:00,1/1/20 0:00,Kuchadi,100,Exact,IN,429562,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/1/20 0:00,1/1/20 0:00,2,1,Malathion
72.35527778,26.41194444,1/1/20 0:00,1/1/20 0:00,Kot kasta Bhinmal,300,Exact,IN,429563,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/1/20 0:00,1/1/20 0:00,2,1,Malathion
71.02694444,25.29027778,1/1/20 0:00,1/1/20 0:00,Jaisawas,100,Exact,IN,429564,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/1/20 0:00,1/1/20 0:00,2,1,Malathion
72.30861111,25.49222222,1/1/20 0:00,1/1/20 0:00,Relon ki dhani,100,Exact,IN,429565,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/1/20 0:00,1/1/20 0:00,2,1,Malathion
72.31555556,25.49166667,1/1/20 0:00,1/1/20 0:00,Kaniwada,100,Exact,IN,429566,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/1/20 0:00,1/1/20 0:00,2,1,Malathion
71.17694444,26.86416667,1/5/20 0:00,1/5/20 0:00,Badoda Gaon,100,Exact,IN,429567,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/5/20 0:00,1/5/20 0:00,2,1,Malathion
70.71722222,27.39444444,1/5/20 0:00,1/5/20 0:00,Sada 58 PTM,100,Exact,IN,429568,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/5/20 0:00,1/5/20 0:00,2,1,Malathion
70.60444444,26.18111111,1/5/20 0:00,1/5/20 0:00,Shastrinagar,100,Exact,IN,429570,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/5/20 0:00,1/5/20 0:00,2,1,Malathion
70.30694444,25.83444444,1/5/20 0:00,1/5/20 0:00,Rohidala,100,Exact,IN,429571,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/5/20 0:00,1/5/20 0:00,2,1,Malathion
70.58777778,26.18166667,1/5/20 0:00,1/5/20 0:00,Sadhuon ki basti,100,Exact,IN,429572,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/5/20 0:00,1/5/20 0:00,2,1,Malathion
71.90805556,25.68194444,1/5/20 0:00,1/5/20 0:00,Seron ki dhani,100,Exact,IN,429573,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/5/20 0:00,1/5/20 0:00,2,1,Malathion
72.49972222,25.37027778,1/5/20 0:00,1/5/20 0:00,Keshwana,100,Exact,IN,429574,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/5/20 0:00,1/5/20 0:00,2,1,Malathion
72.51,25.37722222,1/5/20 0:00,1/5/20 0:00,Keshwana,100,Exact,IN,429575,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/5/20 0:00,1/5/20 0:00,2,1,Malathion
72.36,25.04833333,1/1/20 0:00,1/1/20 0:00,Kot kasta bhinmal,100,Exact,IN,429576,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/1/20 0:00,1/1/20 0:00,2,1,Malathion
72.36222222,25.16722222,1/1/20 0:00,1/1/20 0:00,Bhansa Jaswantpura,300,Exact,IN,429577,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/1/20 0:00,1/1/20 0:00,2,1,Malathion
71.79638889,27.1925,1/10/20 0:00,1/10/20 0:00,Loharki,100,Exact,IN,429578,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/10/20 0:00,1/10/20 0:00,2,1,Malathion
71.95666667,26.98888889,1/10/20 0:00,1/10/20 0:00,Bhojasar Hamira,100,Exact,IN,429579,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/10/20 0:00,1/10/20 0:00,2,1,Malathion
73.0475,25.90166667,1/10/20 0:00,1/10/20 0:00,Saree ki dhani,500,Exact,IN,429581,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/10/20 0:00,1/10/20 0:00,2,1,Malathion
70.99694444,25.25388889,1/10/20 0:00,1/10/20 0:00,Hassan ki Dhani,100,Exact,IN,429586,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/10/20 0:00,1/10/20 0:00,2,1,Malathion
71.33222222,24.54722222,1/1/20 0:00,1/1/20 0:00,Kundaliyal,400,Exact,IN,429587,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/1/20 0:00,1/1/20 0:00,2,1,Malathion
72.2975,25.46,1/1/20 0:00,1/1/20 0:00,Kaniwada,100,Exact,IN,429588,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/1/20 0:00,1/1/20 0:00,2,1,Malathion
72.33972222,25.49472222,1/1/20 0:00,1/1/20 0:00,Kundal,100,Exact,IN,429589,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/1/20 0:00,1/1/20 0:00,2,1,Malathion
71.46666667,26.63166667,1/1/20 0:00,1/1/20 0:00,Bhaisada,400,Exact,IN,429590,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/1/20 0:00,1/1/20 0:00,2,1,Malathion
70.35416667,27.45305556,1/1/20 0:00,1/1/20 0:00,DDM Longewala,300,Exact,IN,429591,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/1/20 0:00,1/1/20 0:00,2,1,Malathion
70.98861111,27.36833333,1/1/20 0:00,1/1/20 0:00,Nedai,300,Exact,IN,429592,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/1/20 0:00,1/1/20 0:00,2,1,Malathion
71.52555556,24.90083333,1/2/20 0:00,1/2/20 0:00,Radha Nesda,200,Exact,IN,429593,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/2/20 0:00,1/2/20 0:00,2,1,Malathion
72.23444444,25.49611111,1/2/20 0:00,1/2/20 0:00,Vavnagar,100,Exact,IN,429594,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/2/20 0:00,1/2/20 0:00,2,1,Malathion
72.17194444,25.515,1/2/20 0:00,1/2/20 0:00,Kalan,100,Exact,IN,429595,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/2/20 0:00,1/2/20 0:00,2,1,Malathion
72.50527778,25.375,1/5/20 0:00,1/5/20 0:00,Keshwana,100,Exact,IN,429596,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/5/20 0:00,1/5/20 0:00,2,1,Malathion
72.87194444,24.87888889,1/5/20 0:00,1/5/20 0:00,Sirohi,200,Exact,IN,429597,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/5/20 0:00,1/5/20 0:00,2,1,Malathion
71.84361111,27.44277778,1/5/20 0:00,1/5/20 0:00,Rola,300,Exact,IN,429598,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/5/20 0:00,1/5/20 0:00,2,1,Malathion
71.82361111,27.41833333,1/5/20 0:00,1/5/20 0:00,Rola,100,Exact,IN,429599,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/5/20 0:00,1/5/20 0:00,2,1,Malathion
71.40972222,24.63722222,1/5/20 0:00,1/5/20 0:00,Jodiyali,100,Exact,IN,429600,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/5/20 0:00,1/5/20 0:00,2,1,Malathion
68.7525,23.6475,1/5/20 0:00,1/5/20 0:00,Akari,100,Exact,IN,429601,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/5/20 0:00,1/5/20 0:00,2,1,Malathion
70.59555556,26.01666667,1/5/20 0:00,1/5/20 0:00,Shastrinagar,100,Exact,IN,429602,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/5/20 0:00,1/5/20 0:00,2,1,Malathion
70.59555556,26.01611111,1/5/20 0:00,1/5/20 0:00,Sadhuon ki dhai,100,Exact,IN,429603,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/5/20 0:00,1/5/20 0:00,2,1,Malathion
70.60361111,26.00972222,1/5/20 0:00,1/5/20 0:00,Sakhil,100,Exact,IN,429604,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/5/20 0:00,1/5/20 0:00,2,1,Malathion
70.925,25.11305556,1/10/20 0:00,1/10/20 0:00,Talsar,100,Exact,IN,429605,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/10/20 0:00,1/10/20 0:00,2,1,Malathion
70.99027778,25.03027778,1/10/20 0:00,1/10/20 0:00,Bisasar,100,Exact,IN,429606,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/10/20 0:00,1/10/20 0:00,2,1,Malathion
70.93944444,25.10972222,1/10/20 0:00,1/10/20 0:00,Kisan ka tala,100,Exact,IN,429607,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/10/20 0:00,1/10/20 0:00,2,1,Malathion
70.9175,25.23472222,1/10/20 0:00,1/10/20 0:00,Gor ka tala,100,Exact,IN,429608,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/10/20 0:00,1/10/20 0:00,2,1,Malathion
70.9125,25.25361111,1/10/20 0:00,1/10/20 0:00,Binjasar Hajeenon ki,100,Exact,IN,429609,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/10/20 0:00,1/10/20 0:00,2,1,Malathion
72.15527778,25.87944444,1/10/20 0:00,1/10/20 0:00,Viramanadi,100,Exact,IN,429610,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/10/20 0:00,1/10/20 0:00,2,1,Malathion
68.55805556,23.43805556,1/10/20 0:00,1/10/20 0:00,Bhara vandh,100,Exact,IN,429611,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/10/20 0:00,1/10/20 0:00,2,1,Malathion
68.92916667,23.70777778,1/10/20 0:00,1/10/20 0:00,Golai,100,Exact,IN,429612,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/10/20 0:00,1/10/20 0:00,2,1,Malathion
70.58055556,27.63333333,1/1/20 0:00,1/1/20 0:00,Kalara Kuwa,500,Exact,IN,429613,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/1/20 0:00,1/1/20 0:00,2,1,Malathion
72.22972222,25.49722222,1/2/20 0:00,1/2/20 0:00,Jogimoki vod,100,Exact,IN,429614,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/2/20 0:00,1/2/20 0:00,2,1,Malathion
72.18222222,25.5525,1/2/20 0:00,1/2/20 0:00,Mitoda,100,Exact,IN,429615,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/2/20 0:00,1/2/20 0:00,2,1,Malathion
72.2825,25.58833333,1/2/20 0:00,1/2/20 0:00,Annapoorna nagar,100,Exact,IN,429616,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/2/20 0:00,1/2/20 0:00,2,1,Malathion
72.84583333,25.4775,1/2/20 0:00,1/2/20 0:00,Bhata,100,Exact,IN,429617,RAMSES38_IND20-02.XL, ,1,1,2,0,0,1/2/20 0:00,1/2/20 0:00,2,1,Malathion
41.85,3.933333333,1/7/20 0:00,1/7/20 0:00,Mandera,100,Exact,KE,429618,RAMSES38_KEN20-07.XL, ,1,1,2,0,0,1899/12/30 00:00:00,1899/12/30 00:00:00,0,0, 
39.55,1.016666667,1/7/20 0:00,1/7/20 0:00,Karu,400,Exact,KE,429619,RAMSES38_KEN20-07.XL, ,1,1,2,0,0,1/7/20 0:00,1/7/20 0:00,2,1,Fenitrothion
39.9,1.083333333,1/8/20 0:00,1/8/20 0:00,Lakdima,600,Exact,KE,429620,RAMSES38_KEN20-07.XL, ,1,1,2,0,0,1/8/20 0:00,1/8/20 0:00,2,1,Fenitrothion
38.5,0.533333333,1/8/20 0:00,1/8/20 0:00,Garba Tula,100,Exact,KE,429621,RAMSES38_KEN20-07.XL, ,1,1,2,0,0,1899/12/30 00:00:00,1899/12/30 00:00:00,0,0, 
41.51666667,3.883333333,1/8/20 0:00,1/8/20 0:00,Ramu,1000,Exact,KE,429622,RAMSES38_KEN20-07.XL, ,1,1,2,0,0,1899/12/30 00:00:00,1899/12/30 00:00:00,0,0, 
38.65,1.05,1/8/20 0:00,1/8/20 0:00,Merti,100,Exact,KE,429623,RAMSES38_KEN20-07.XL, ,1,1,2,0,0,1899/12/30 00:00:00,1899/12/30 00:00:00,0,0, 
37.83333333,0.45,1/8/20 0:00,1/8/20 0:00,Ndumuru,100,Exact,KE,429624,RAMSES38_KEN20-07.XL, ,1,2,2,0,0,1899/12/30 00:00:00,1899/12/30 00:00:00,0,0, 
39.6,1.433333333,1/9/20 0:00,1/9/20 0:00,Wara,300,Exact,KE,429625,RAMSES38_KEN20-07.XL, ,1,1,2,0,0,1/9/20 0:00,1/9/20 0:00,2,1,Fenitrothion
41.17555556,3.839722222,1/10/20 0:00,1/10/20 0:00,Mandera area,100,Exact,KE,429627,RAMSES38_KEN20-07.XL, ,1,1,2,0,0,1899/12/30 00:00:00,1899/12/30 00:00:00,0,0, 
38.01305556,0.579444444,1/10/20 0:00,1/10/20 0:00,Meru North area,100,Exact,KE,429628,RAMSES38_KEN20-07.XL, ,1,1,2,0,0,1899/12/30 00:00:00,1899/12/30 00:00:00,0,0, 
37.32,0.592777778,1/10/20 0:00,1/10/20 0:00,Isilo area,100,Exact,KE,429629,RAMSES38_KEN20-07.XL, ,1,1,2,0,0,1899/12/30 00:00:00,1899/12/30 00:00:00,0,0, 
41.18416667,3.870277778,1/11/20 0:00,1/11/20 0:00,Rhamu south,100,Exact,KE,429630,RAMSES38_KEN20-07.XL, ,1,1,2,0,0,1899/12/30 00:00:00,1899/12/30 00:00:00,0,0, 
41.17527778,3.839722222,1/11/20 0:00,1/11/20 0:00,South Rhamu,2400,Exact,KE,429631,RAMSES38_KEN20-07.XL, ,1,1,2,0,0,1899/12/30 00:00:00,1899/12/30 00:00:00,0,0, 
